Image,Box IoU,Box Dice,Box Precision,Box Recall,Box Latency (ms),1-Click IoU,1-Click Dice,1-Click Precision,1-Click Recall,1-Click Latency (ms)
0001TP_007890.png,88.68747129676744,94.00462117305062,96.89145146731225,91.28483701197807,358.9869899999485,85.53400325180321,92.2030482312378,98.78542507455185,86.44307980953162,359.5214929998747
0001TP_007920.png,86.01050593226284,92.47919143189065,97.17320004729451,88.21777965571845,357.26466200003415,79.32812934495007,88.47260007085328,97.91810046491429,80.68906847005685,359.5347790001142
0001TP_007950.png,90.98335636258584,95.27883276891632,92.19709315830579,98.5737145291993,356.9394789999478,26.85991707950448,42.34579006175935,90.69118505439941,27.62143517520937,359.00379700001395
0001TP_007980.png,92.45150711661857,96.07771692907174,95.18238894282231,96.99004856731952,357.63734800002567,0.29645679233642186,0.5911610475936054,99.99999987654321,0.29645679233642186,359.17324699994424
0001TP_008010.png,91.63285440549919,95.63376247749473,94.00755144519326,97.31722668005078,356.56218299982356,15.520377184214782,26.870371379527587,87.61600126194337,15.868486174827744,359.40963300004114
0001TP_008040.png,91.73400376927428,95.6888209351364,93.05580364495698,98.47517966311665,356.59516300006544,0.011901719798469223,0.02380060691539304,99.99999705882362,0.011901719798469223,358.9892160000545
0001TP_008070.png,91.98164787069199,95.82337571416788,93.14591039289061,98.65932326701666,357.3305119998622,2.2514183971149784,4.403691278630718,99.9999999843088,2.2514183971149784,359.4379099999969
0001TP_008100.png,90.79280635686895,95.17424486858826,92.38471359233166,98.13747934013193,357.0640150001054,2.5684702376338806,5.008303685690481,99.99999998591946,2.5684702376338806,359.22292899999775
0001TP_008130.png,79.31108166947894,88.46199680583234,81.31342341797402,96.98863814429673,357.19534500003647,77.96182508547894,87.61634698681267,79.74533761989501,97.21127614327006,360.01811300002373
0001TP_008160.png,83.5088035027782,91.01340307252774,85.46607112641813,97.3308395523665,356.5488340000229,83.76131687180126,91.16316567347661,85.33911677871198,97.840374765353,360.0111470000229
0001TP_008190.png,90.64593419900369,95.09348791502042,93.7371751980942,96.48962671977483,358.461072999944,0.9414377603174545,1.8653147432927821,99.99999996499825,0.9414377603174545,359.65231099999073
0001TP_008220.png,91.95670494888223,95.80983896693806,93.85695347228746,97.8457188670231,356.61877400002595,44.027572184501366,61.13769956227746,94.96336792752876,45.080249257834744,359.5842110000831
0001TP_008250.png,90.88971367289317,95.22746084541876,93.59749872354007,96.9151993654094,366.70853200007514,25.689180550216932,40.877314081864455,95.29813183506803,26.01896204279337,369.3763260000651
0001TP_008280.png,92.13686295431341,95.90753334639575,94.92973252343671,96.90568701184512,365.2435520000381,5.5097796704632716,10.444111792616502,99.85718720274093,5.510213871110231,367.0177589999639
0001TP_008310.png,90.4189058666311,94.96841235918062,93.8832317618932,96.07897316433419,364.07282200002555,27.121908299843184,42.67070666665982,96.66887347878941,27.377780409249354,366.50341900008243
0001TP_008340.png,90.7946294986017,95.17524653309711,95.11002859659648,95.24055397188275,363.4561369999574,0.6352268982902028,1.2624344732331405,99.99999994652406,0.6352268982902028,364.4294829998671
0001TP_008370.png,87.79359203191876,93.50009346111952,91.62392592780844,95.45470316451703,360.5940820000342,91.189502968049,95.39174646349522,98.9120715313371,92.11338953915154,364.78261899992503
0001TP_008400.png,86.7235876913772,92.889804404055,95.49286909959879,90.42488907981911,360.1275230000738,0.47554797695320034,0.9465944431818977,99.99999991296778,0.47554797695320034,362.8102380000655
0001TP_008430.png,91.14883600265739,95.36949102990114,92.53935383213147,98.37819798527094,360.7192879999275,33.75847645587089,50.47676581006567,94.71461593031778,34.406640076033575,362.95596299987665
0001TP_008460.png,89.7958997426968,94.62364557340979,92.87423369298241,96.44022777790411,359.3004110000493,0.6752981995281964,1.341537023689414,99.99999992743105,0.6752981995281964,361.7178800000147
0001TP_008490.png,29.161335346148498,45.15489913138014,39.705416528396356,52.338204581975326,359.53214100004516,8.032438693177749,14.870420015215293,51.67701856934532,8.68475991467959,361.64031099997374
0001TP_008520.png,20.37785097132696,33.85647908963054,25.933248969793322,48.75111506857699,358.32101600021815,25.484363692782026,40.61759241203039,35.68614206510344,47.130538202924384,362.46411999991324
0001TP_008550.png,61.3367799094862,76.03570610978798,65.74095451480125,90.15333121850136,358.4405849999257,88.51165516531351,93.90576416900488,99.6446880818413,88.79189469949831,361.95934100010163
0001TP_008580.png,65.48120989317312,79.14035670327128,74.55646002144056,84.32483473981057,357.6408460000948,52.765917064924004,69.08074533732417,72.90246459453297,65.6397544776157,362.134259999948
0001TP_008610.png,25.54502957739854,40.694609198606344,31.757868749652445,56.63059427213586,357.6331939998454,0.6242197252876565,1.2406947889719342,18.421052583102494,0.6419662508582202,361.780397000075
0001TP_008640.png,81.71390007981518,89.93687334202122,98.05668008254518,83.058984853869,358.63753400008136,36.72506736069739,53.72104482320304,95.44658477154714,37.379972539519905,362.3785790000511
0001TP_008670.png,56.93873012184647,72.56173167406097,73.15522537062807,71.97779027017226,358.36247299994284,0.3713126589984421,0.7398780571096842,14.634146321633947,0.37953331457760986,361.3500850001401
0001TP_008700.png,80.21296268439725,89.02019198793413,89.34254675627578,88.70015501537979,358.5860139999113,2.208878791117442,4.322283577010351,4.646487634477071,4.040370724494859,361.12510999987535
0001TP_008730.png,35.829140728601146,52.75619139811979,39.521766723899155,79.31642102566231,357.37459599999966,2.893096216250629,5.623499190208452,99.99999996689837,2.893096216250629,361.5945799999736
0001TP_008760.png,0.09856238301890324,0.19693066648002877,0.15840253443928382,0.26022500262511533,357.9719300000761,72.97762691616936,84.37811087735261,92.70730056666025,77.42219535173192,361.0407329999816
0001TP_008790.png,83.17818810511271,90.81669489751998,92.05911329790122,89.607364986448,357.66235599999163,67.785960754293,80.80051566836305,91.84606259056397,72.12647614674832,361.09790199998315
0001TP_008820.png,0.0,0.0,0.0,0.0,366.5503429999717,15.354266434061975,26.62106380406602,69.6752685430701,16.45381385536349,371.04196700011016
0001TP_008850.png,0.13658859632963033,0.27280457272265574,0.17489797617923714,0.6197183098425293,366.4215940000304,0.2896451846410372,0.5776173285044093,89.99999925,0.289738430575728,368.98083999994924
0001TP_008880.png,88.02306866657648,93.63007347004726,95.29202511542009,92.02509902576418,364.26475400003255,14.830763067800563,25.830644457259073,75.63840652440612,15.574718687013188,367.37718299991684
0001TP_008910.png,87.09625478739265,93.10315151563533,99.7234615206031,87.30712117995651,363.2252659999722,18.953068591446844,31.866464339045457,99.22375968625991,18.981212472755466,366.295879000063
0001TP_008940.png,87.69747618936343,93.44555714844837,91.33653345407042,95.65428060641246,362.0265389999986,86.5758696345096,92.80500185163955,99.17343986433484,87.20511189584795,364.3201879999651
0001TP_008970.png,83.30224820840553,90.89059083846591,85.1698190979444,97.43521711926432,361.5994240001328,24.258474575557365,39.04518328978296,99.24160345500883,24.30352878676031,364.53557000004366
0001TP_009000.png,92.00110708773842,95.83393396340868,97.76470585359863,93.97794738649196,361.37314600000536,87.12980899885696,93.12231916977926,97.64267987045822,89.00197905315184,363.883807999855
0001TP_009090.png,67.55754758555894,80.63802384200261,76.83448709638658,84.83774581040797,359.35458700009804,67.34620391470663,80.48728006884673,76.85791053969155,84.47640886371772,363.5744970001724
0001TP_009120.png,63.857411307332804,77.94265855642149,69.3184979116267,89.01766223103719,359.7454549999384,61.886263397438846,76.45647270949108,70.08931524743338,84.0960508003931,363.1908869999734
0001TP_009150.png,39.988673100030944,57.13129814646712,49.48170642539546,67.57856117133599,359.7823210000115,16.34972080096158,28.104443548998116,24.261212190744548,33.39448077710183,361.69243499989534
0001TP_009180.png,91.95987653966205,95.81156041289871,98.43078955655638,93.32811276063711,360.0110519998907,91.69888647959716,95.66971218620702,98.65230231277184,92.86217697365457,362.0928830000594
0001TP_009330.png,93.88207476076812,96.8445121877405,97.3341504370562,96.3597755048749,359.58961200003614,20.263916271763396,33.69907932479517,99.9999999251497,20.263916271763396,362.37165299985463
0001TP_009360.png,91.9784539100337,95.8216425194645,96.9762087341556,94.69424459012376,358.361018000096,89.09386067162133,94.23242019088173,98.3064647291473,90.48261389531136,362.36747099997046
0001TP_009570.png,0.45271629755899584,0.90135202759071,0.7798960131889983,1.0676156570965414,360.0564270000177,45.081967176162316,62.14689262025599,59.33117577202678,65.24317904478863,361.7556270000932
0001TP_009600.png,79.28571409693878,88.44621502198378,82.83582068946313,94.87179460150486,358.7809030000244,54.37201899145943,70.44284235793734,55.16129023361083,97.43589715830228,361.6533669999171
0001TP_009630.png,91.47816936047391,95.54945053632562,94.4338853938545,96.69168749049439,358.8009309999052,37.69241632005473,54.7487179431027,43.377214359925695,74.20072280394754,361.36302299996714
0001TP_009660.png,83.79360463593866,91.18228547932164,86.93685201000247,95.86364579175563,358.34167799998795,51.71197342774185,68.17124879384882,99.679999960128,51.797962990688426,361.90877400008503
0001TP_010170.png,63.8379941525188,77.92819300887098,84.76312409121239,72.1132896817938,358.7216769999486,58.416833608800765,73.75079059218798,87.9336348598286,63.50762520315073,361.27021499987677
0001TP_010200.png,60.40086670617504,75.31239443589584,65.85942110699385,87.93375387386926,358.5308789999999,23.436426100730976,37.97327392095029,64.58333321101641,26.892744458286476,361.3999320000403
0001TP_010230.png,92.17590546365247,95.92868080029557,98.22515275771708,93.73713717920576,368.7526720000278,87.81563992489053,93.51259560706333,88.99365861168485,98.51500958000074,371.7041159998189
0001TP_010260.png,56.394027116574605,72.11787835674701,56.84081078210937,98.62534895371708,366.23353999993924,79.68328529922933,88.69304138838683,88.49855904447881,88.88838039398146,369.88476600004105
0006R0_f00990.png,85.62300292133226,92.25473305980253,91.15646227497803,93.37979061540142,365.5614140000125,83.22580618314255,90.8450702625967,91.8149462924735,89.89547007005064,368.3910709999054
0006R0_f01020.png,95.59042113166058,97.74550366892909,97.94398848481733,97.54782168218186,362.6732269999593,34.80239318826979,51.634681499554006,99.9999999757869,34.80239318826979,366.1290459999691
0006R0_f01350.png,79.77296179984046,88.74856485777858,81.5056937828963,97.40423384642031,363.06711199995334,79.01414307840804,88.27698384009794,81.89264926020851,95.74092739522658,366.52928100011195
0006R0_f01380.png,41.68266515621878,58.83947074295875,95.15339002445131,42.58682357879464,361.19109499986735,20.9409064806723,34.629981021382356,97.43726636548998,21.05688242516939,365.25321399994937
0006R0_f01590.png,75.87538067691519,86.28311749476639,81.15117594762286,92.10795799545069,360.1788190001116,67.87286623675762,80.86222360799378,92.24592388076948,71.9795192211754,364.057295000066
0006R0_f01620.png,87.45362463801524,93.30694437826284,93.46844365972545,93.14600222518705,360.40073200001643,43.54977811858389,60.67550739452652,99.99999999639938,43.54977811858389,363.8071789998776
0006R0_f01650.png,49.97274886031898,66.64243902985656,56.09132619497288,82.08268056136832,359.36750199994094,18.37960448489251,31.051978193149132,99.58455944268918,18.393707835841234,363.09181499996157
0006R0_f01680.png,39.746376810285035,56.88358827970671,47.534073897126994,70.81157208668436,359.0198940000846,3.738646351963747,7.207817883567315,96.37462221091447,3.7439117420489456,361.9535780001115
0006R0_f02190.png,77.69700493200101,87.44886269943962,86.55652735883437,88.3597883451786,359.13866800001415,81.09915197633738,89.56325978482096,98.3389361086931,82.2255290869336,362.5970809998762
0006R0_f02220.png,57.28155339381297,72.83950616940724,66.11068342604476,81.09327456918547,359.9426840000888,70.8328978920647,82.92653085685896,99.44248824832123,71.11530793504194,362.23697099990204
0006R0_f02250.png,94.86473293795666,97.36470166529396,97.34487687437706,97.3845345323027,358.5708829998566,93.61209479669373,96.70066830793085,95.43485332935772,98.00051331525322,361.2543149999965
